agency_name,route_long_name,route_short_name,origin_stop,destiny_stop,time_of_journey
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Calz. Ermita Iztapalapa - Periférico,C. C. Constitución de 1917 - Calz. Ermita Iztapalapa Entre Hortencia y Periferico,00:04:50
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Calz. Ermita Iztapalapa - Pozos,Calz. Ermita Iztapalapa - Zacapexco,00:01:40
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Calz. Ermita Iztapalapa - Profesor Mariles (2 de Abril),Calz. Ermita - Prof. Mariles,00:00:17
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Calz. Ermita Iztapalapa - Tinacos,Calz. Ermita Iztapalapa - Calle 17,00:01:42
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Calz. Ermita Iztapalapa - Tulipan,Calz. Ermita Iztapalapa - Periférico,00:02:14
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Calz. Ermita Iztapalapa - Vocacional No. 7,Calz. Ermita Iztapalapa - Camino a Minas,00:03:16
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Calz. Ermita Iztapalapa - Zacapexco,Calz. Ermita Iztapalapa - Vocacional No. 7,00:01:58
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a Minas - Azahares,Camino a Minas - Granada,00:00:46
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a Minas - Benito Juárez,Camino a Minas - Chabacano,00:00:48
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a Minas - Chabacano,Camino a Minas - Guanabana,00:01:09
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a Minas - Eje 8 Sur Calz. Ermita Iztapalapa,Calz. Ermita Iztapalapa - Jalisco,00:02:25
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a Minas - Granada,Camino a Minas - Benito Juárez,00:00:21
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a Minas - Guanabana,Camino a Minas - Tejocote,00:00:50
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a Minas - Sta. Cruz,Camino a Minas - Azahares,00:00:24
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a Minas - Tejocote,Camino a Minas - Eje 8 Sur Calz. Ermita Iztapalapa,00:01:59
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a las Minas - Azahares,Camino a las Minas - Sta. Cruz,00:00:23
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a las Minas - Benito Juárez,Camino a las Minas - Violeta,00:00:46
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a las Minas - Chabacano,Camino a las Minas - Benito Juárez,00:00:50
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a las Minas - Guanabana,Camino a las Minas - Chabacano,00:01:08
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a las Minas - Sta. Cruz,Camino a Minas - Col. Palmas Calle Las Margaritas,00:00:17
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a las Minas - Tejocote,Camino a las Minas - Guanabana,00:00:52
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmas,161-C,Camino a las Minas - Violeta,Camino a las Minas - Azahares,00:00:26
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,C. C. Metro Constitución de 1917 - Cetram Constitución de 1917 Anden B,Calz. Ermita Iztapalapa - Manto,00:04:17
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,C. C. Palmitas - Manuel Acuña y Nueces,Manuel Acuña - Alahos ,00:00:26
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calle Turitzio - Plata,Palmitas - Santa María de Jesús,00:00:29
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Altamirano,Calz. Ermita Iztapalapa - Guadalupe Victoria,00:01:58
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Calle 17,Calz. Ermita Iztapalapa - Calle 39,00:02:26
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Calle 39,Calz. Ermita Iztapalapa - Calle 55,00:01:47
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Calle 55,Calz. Ermita Iztapalapa - Calle 71,00:01:55
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Calle 71,Calz. Ermita Iztapalapa - Profesor Mariles (2 de Abril),00:02:33
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Ciro B. Ceballos,Calz. Ermita Iztapalapa - Periférico,00:01:07
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Cuitlahuac,Calz. Ermita Iztapalapa - Matamoros,00:02:20
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - El Llano,Calz. Ermita Iztapalapa - Tinacos,00:02:04
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Guadalupe Victoria,Calz. Ermita Iztapalapa - Cuitlahuac,00:01:44
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Jalisco,Calz. Ermita Iztapalapa - El Llano,00:01:32
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Manto,Calz. Ermita Iztapalapa - Manuel Acuña,00:02:36
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Manuel Acuña,Calz. Ermita Iztapalapa - Altamirano,00:03:22
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Matamoros,Calz. Ermita Iztapalapa - Pozos,00:01:04
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Palmitas,Palmitas - Salvador Allende,00:00:49
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Periférico,C. C. Metro Constitución de 1917 - Cetram Constitución de 1917 Anden B,00:04:41
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Pozos,Calz. Ermita Iztapalapa - Zacapexco,00:01:40
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Profesor Mariles (2 de Abril),Calz. Ermita Iztapalapa - Tulipan,00:02:14
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Tinacos,Calz. Ermita Iztapalapa - Calle 17,00:01:42
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Tulipan,Calz. Ermita Iztapalapa - Ciro B. Ceballos,00:01:01
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Vocacional No. 7,Calz. Ermita Iztapalapa - Palmitas,00:00:52
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Calz. Ermita Iztapalapa - Zacapexco,Calz. Ermita Iztapalapa - Vocacional No. 7,00:01:58
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Manuel Acuña,Manuel Acuña - Sor Juana,00:00:26
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Manuel Acuña - Alahos,C. C. Palmitas - Manuel Acuña y Jacarandas,00:00:27
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Manuel Acuña - Alahos ,Calle Turitzio - Plata,00:00:15
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Manuel Acuña - Sor Juana,Manuel Acuña - Tepatlaxco,00:00:25
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Manuel Acuña - Tepatlaxco,Manuel Acuña - Turitzio,00:00:30
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Manuel Acuña - Turitzio,Manuel Acuña - Alahos,00:00:15
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Palmitas - Ermita Iztapalapa,Calz. Ermita Iztapalapa - Jalisco,00:00:21
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Palmitas - José Othon,Manuel Acuña,00:01:51
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Palmitas - José Othon,Palmitas - Ermita Iztapalapa,00:02:17
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Palmitas - Leonardo Da Vinci,Palmitas - Manuel Acuña,00:00:18
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Palmitas - Manuel Acuña,Palmitas - José Othon,00:01:47
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Palmitas - Salvador Allende,Palmitas - José Othon,00:01:31
Red de Transporte de Pasajeros,Metro Constitución de 1917 - Palmitas,159,Palmitas - Santa María de Jesús,Palmitas - Leonardo Da Vinci,00:00:31
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Av. Revolución - Cairo,Hortelanos - Peñón,00:02:39
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Av. del PeNón - Francisco Villa,Damasco - Plaza Africa,00:04:14
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Av. del PeNón - Pirotecnia,Av. del PeNón - Francisco Villa,00:01:51
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Av. del Trabajo - Hojalatería,Eje 1 Norte Rayon - Ferrocarril de Cintura,00:00:58
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. Legaria - Golfo de San Lorenzo,Calz. México Tacuba - Frente a Metro Tacuba,00:01:42
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. Legaria - Lago Ontario,Calz. Legaria - Lago Superior,00:01:32
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. Legaria - Lago Superior,Calz. Legaria - Golfo de San Lorenzo,00:01:23
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México - Tacuba y Parque Vía,San Bartolo Naucalpan - Lago Viedma,00:06:18
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México Tacuba - Arbol de la Noche Triste,Calz. México Tacuba - CaNitas,00:01:08
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México Tacuba - CaNitas,Calz. México Tacuba - Ferrocarril a Cuernavaca,00:01:13
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México Tacuba - Ferrocarril a Cuernavaca,Plan de Ayala - Privada de Mirón,00:01:29
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México Tacuba - Frente a Metro Tacuba,Calz. México Tacuba - Golfo de California,00:01:41
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México Tacuba - General Aristas,Lago Caneguin - Lago Colhue,00:02:29
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México Tacuba - Golfo de California,Calz. México Tacuba - Mar Tirreno,00:00:28
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México Tacuba - Mar Tirreno,Calz. México Tacuba - Mariano Escobedo,00:01:36
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México Tacuba - Mariano Escobedo,Calz. México Tacuba - Arbol de la Noche Triste,00:01:27
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México-Tacuba - Av. Cuitlahuac,Calz. México-Tacuba - Mar Hudson,00:00:53
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México-Tacuba - Callejón de la Zanja,Calz. México-Tacuba - Cerrada Popotla,00:01:19
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México-Tacuba - Cerrada Popotla,Calz. México-Tacuba - Av. Cuitlahuac,00:01:40
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México-Tacuba - Mar Arabigo,Calz. México - Tacuba y Parque Vía,00:02:27
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. México-Tacuba - Mar Hudson,Calz. México-Tacuba - Mar Arabigo,00:01:55
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. de los Gallos - Av. de los Maestros,Calz. de los Gallos - Plan de San Luis,00:00:54
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. de los Gallos - Av. de los Maestros,Calz. de los Gallos - Río Consulado,00:01:05
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. de los Gallos - Plan de San Luis,Plan de Ayala - Manuel Carpio,00:02:54
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Calz. de los Gallos - Río Consulado,Ricardo Flores Magón - Fresno,00:02:21
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Cetram Metro Cuatro Caminos ,Calz. México Tacuba - General Aristas,00:01:26
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Corea - Japón,Av. Revolución - Cairo,00:03:02
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Damasco - Glorieta Plaza Africa,Corea - Japón,00:01:25
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Damasco - Plaza Africa,Marruecos - Jerusalen,00:01:13
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte - Peralvillo,Reforma - Allende,00:04:34
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayon - Ferrocarril de Cintura,Eje 1 Norte Rayon - Jardineros,00:01:07
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayon - Florida,Eje 1 Norte Rayón - Aztecas,00:00:42
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayon - González Ortega,Eje 1 Norte Rayon - Florida,00:00:54
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayon - Jardineros,Eje 1 Norte Rayon - González Ortega,00:01:28
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - Allende,Eje 1 Norte Rayón - Comonfort,00:01:23
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - Aztecas,Eje 1 Norte - Peralvillo,00:02:04
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - Aztecas,Eje 1 Norte Rayón - Florida,00:00:40
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - Comonfort,Eje 1 Norte Rayón - República de Brasil,00:01:17
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - Florida,Eje 1 Norte Rayón - González Arteaga,00:00:54
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - González Arteaga,Eje 1 Norte Rayón - Vidal Alcoser,00:01:20
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - Herreros,Herreros - Congreso de la Unión,00:01:14
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - República de Brasil,Eje 1 Norte Rayón - Aztecas,00:02:09
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Eje 1 Norte Rayón - Vidal Alcoser,Eje 1 Norte Rayón - Herreros,00:01:54
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Felipe Carrillo Puerto - Lago Aullagas,Felipe Carrrilo Puerto - Calz. Legaria,00:01:06
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Felipe Carrrilo Puerto - Calz. Legaria,Calz. Legaria - Lago Ontario,00:01:28
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Herreros - Av. del PeNón,Av. del PeNón - Pirotecnia,00:01:24
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Herreros - Congreso de la Unión,Herreros - Tapiceria,00:01:09
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Herreros - Eduardo Molina,Herreros - Rotograbados,00:01:03
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Herreros - Rotograbados,Herreros - Av. del PeNón,00:01:40
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Herreros - Tapiceria,Herreros - Eduardo Molina,00:01:03
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Hortelanos - Congreso de la Unión,Av. del Trabajo - Hojalatería,00:00:50
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Hortelanos - Eduardo Molina,Hortelanos - Tapicería,00:01:28
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Hortelanos - Floricultura,Hortelanos - Rotograbados,00:01:14
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Hortelanos - Peñón,Hortelanos - Floricultura,00:01:21
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Hortelanos - Rotograbados,Hortelanos - Eduardo Molina,00:00:52
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Hortelanos - Tapicería,Hortelanos - Congreso de la Unión,00:00:49
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Ingenieros Militares - Río Pilcomayo,Cetram Metro Cuatro Caminos ,00:01:58
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Lago Caneguin - Lago Cardiel,Felipe Carrillo Puerto - Lago Aullagas,00:02:03
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Lago Caneguin - Lago Colhue,Lago Caneguin - Lago Cardiel,00:01:23
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Marruecos - Av. Oceanía,Oriente 162 - Norte 37,00:06:05
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Marruecos - Corea (Pekin),Marruecos - Jerusalen,00:00:36
Red de Transporte de Pasajeros,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección,18,Marruecos - Jerusalen,Damasco - Glorieta Plaza Africa,00:01:00
